"","customerID","gender","SeniorCitizen","Partner","Dependents"
"2255","0336-PIKEI","male","1","yes","No"
"2256","7322-OCWHC","male","1","yes","No"
"2257","9537-VHDTA","female","0","no","Yes"
"2258","4957-TIALW","female","0","no","Yes"
"2259","2054-PJOCK","female","0","no","No"
"2260","9150-HEPMB","male","0","no","No"
"2261","9030-QGZNL","female","0","no","No"
"2262","6204-IEUXJ","female","0","no","No"
"2263","3126-WQMGH","female","0","yes","No"
"2264","4529-CKBCL","female","0","no","No"
"2265","2506-CLAKW","female","0","no","No"
"2266","7176-WRTNX","male","0","no","No"
"2267","1583-IHQZE","male","0","no","No"
"2268","5732-IKGQH","male","1","yes","No"
"2269","9239-GZHZE","female","0","yes","No"
"2270","7205-BAIAD","female","0","no","No"
"2271","0151-ONTOV","female","0","no","No"
"2272","4140-MUHUG","female","1","no","No"
"2273","0093-EXYQL","female","1","no","No"
"2274","8064-RAVOH","male","0","no","Yes"
"2275","0219-QAERP","male","0","yes","No"
"2276","0320-JDNQG","male","0","yes","Yes"
"2277","7180-PISOG","male","0","yes","Yes"
"2278","9168-INPSZ","female","1","yes","No"
"2279","3571-RFHAR","male","0","no","No"
"2280","0015-UOCOJ","female","1","no","No"
"2281","5334-AFQJB","male","1","no","No"
"2282","2754-SDJRD","female","1","no","No"
"2283","9578-VRMNM","female","0","no","No"
"2284","1587-FKLZB","male","1","yes","Yes"
"2285","6140-QNRQQ","male","0","no","No"
"2286","8963-JLGJT","male","0","no","Yes"
"2287","4307-KTUMW","male","0","yes","No"
"2288","1465-LNTLJ","male","1","yes","No"
"2289","5440-FLBQG","male","1","yes","No"
"2290","2135-DQWAQ","female","0","no","No"
"2291","4056-QHXHZ","female","0","yes","Yes"
"2292","7470-MCQTK","female","0","yes","No"
"2293","7488-MXJIV","female","0","no","No"
"2294","7401-JIXNM","female","0","yes","Yes"
"2295","9339-FIIJL","male","0","yes","No"
"2296","2027-FECZV","male","0","no","No"
"2297","2672-DZUOY","male","0","no","No"
"2298","4706-DGAHW","male","1","no","No"
"2299","3870-MQAMG","female","0","yes","No"
"2300","6670-MFRPK","male","0","yes","Yes"
"2301","6177-PEVRA","female","0","no","No"
"2302","4800-CZMPC","female","0","yes","Yes"
"2303","4813-HQMGZ","female","0","yes","No"
"2304","7579-KKLOE","male","0","yes","Yes"
"2305","7377-DMMRI","male","0","no","No"
"2306","8402-EIVQS","male","0","yes","No"
"2307","4947-DSMXK","male","0","yes","Yes"
"2308","7245-NIIWQ","female","0","no","No"
"2309","0002-ORFBO","female","0","yes","Yes"
"2310","3324-OIRTO","male","0","yes","Yes"
"2311","5414-OFQCB","male","0","no","No"
"2312","4967-WPNCF","male","0","no","No"
"2313","8552-OBVRU","female","1","yes","Yes"
"2314","8499-BRXTD","male","0","no","No"
"2315","9154-QDGTH","male","0","yes","Yes"
"2316","8197-BFWVU","female","0","yes","Yes"
"2317","2577-GVSIL","male","0","yes","Yes"
"2318","9367-OIUXP","male","0","no","No"
"2319","6770-UAYGJ","female","0","yes","Yes"
"2320","6463-HHXJR","female","0","yes","Yes"
"2321","7928-VJYAB","male","0","yes","Yes"
"2322","1187-WILMM","male","0","yes","Yes"
"2323","9776-OJUZI","female","1","no","No"
"2324","1306-RPWXZ","female","0","no","Yes"
"2325","8949-JTMAY","female","0","no","No"
"2326","2774-LVQUS","female","1","yes","No"
"2327","3097-PYWXL","female","0","yes","Yes"
"2328","2266-SJNAT","female","0","yes","No"
"2329","0869-PAPRP","female","1","yes","No"
"2330","4238-JSSWH","female","1","yes","No"
"2331","2972-YDYUW","female","0","no","No"
"2332","1104-FEJAM","male","0","yes","Yes"
"2333","2809-ILCYT","female","0","yes","No"
"2334","5499-ECUTN","female","0","yes","No"
"2335","4981-FLTMF","female","0","yes","Yes"
"2336","9121-PHQSR","male","1","yes","No"
"2337","3113-IWHLC","male","0","no","No"
"2338","3211-ILJTT","male","0","yes","No"
"2339","4612-THJBS","female","1","no","No"
"2340","4277-BWBML","male","0","yes","Yes"
"2341","4094-NSEDU","female","1","no","No"
"2342","0234-TEVTT","female","0","yes","Yes"
"2343","4304-TSPVK","female","0","yes","No"
"2344","1552-AAGRX","female","0","no","No"
"2345","2637-FKFSY","female","0","yes","No"
"2346","9796-MVYXX","female","1","no","No"
"2347","7874-ECPQJ","female","0","no","Yes"
"2348","0020-INWCK","female","0","yes","Yes"
"2349","7089-RKVSZ","male","0","yes","Yes"
"2350","2683-JXWQQ","male","0","yes","Yes"
"2351","9548-ZMVTX","male","0","yes","Yes"
"2352","8739-XNIKG","female","0","no","No"
"2353","9755-JHNMN","female","0","no","No"
"2354","3981-QSVQI","male","0","no","No"
"2355","2789-HQBOU","male","0","no","No"
"2356","9424-CMPOG","male","0","yes","Yes"
"2357","5067-WJEUN","male","0","yes","Yes"
"2358","3450-WXOAT","male","0","no","No"
"2359","9251-WNSOD","female","0","yes","No"
"2360","6974-DAFLI","female","0","yes","No"
"2361","2616-UUTFK","male","0","yes","No"
"2362","7064-JHXCE","male","0","yes","Yes"
"2363","5103-MHMHY","female","0","no","Yes"
"2364","7989-AWGEH","male","0","yes","Yes"
"2365","4373-VVHQL","male","0","no","No"
"2366","4559-UWIHT","male","0","yes","No"
"2367","7268-IGMFD","male","1","no","No"
"2368","1846-XWOQN","female","1","no","No"
"2369","0235-KGSLC","female","0","no","No"
"2370","6650-BWFRT","female","0","yes","No"
"2371","9570-KYEUA","male","0","no","No"
"2372","6993-YGFJV","male","0","yes","No"
"2373","2712-SYWAY","female","0","no","No"
"2374","0730-BGQGF","male","0","yes","Yes"
"2375","5498-IBWPI","female","0","yes","Yes"
"2376","9101-NTIXF","male","0","no","No"
"2377","0013-SMEOE","female","1","yes","No"
"2378","9314-QDMDW","male","0","no","No"
"2379","9308-ANMVE","male","0","no","Yes"
"2380","2884-GBPFB","female","0","yes","No"
"2381","3757-NJYBX","male","1","yes","No"
"2382","3413-DHLPB","male","0","yes","Yes"
"2383","7649-PHJVR","male","0","no","No"
"2384","6114-TCFID","female","0","no","No"
"2385","3787-TRIAL","male","0","yes","Yes"
"2386","2573-GYRUU","male","1","yes","No"
"2387","5156-UMKOW","female","0","no","Yes"
"2388","1247-QBVSH","female","0","yes","Yes"
"2389","6734-GMPVK","male","0","no","No"
"2390","9822-OAOVB","female","0","no","No"
"2391","6161-ERDGD","male","0","yes","Yes"
"2392","1226-JZNKR","female","0","yes","Yes"
"2393","7318-EIVKO","male","0","no","No"
"2394","3771-PZOBW","male","0","no","No"
"2395","5136-KCKGI","female","0","yes","Yes"
"2396","8231-BSWXX","male","0","no","No"
"2397","6486-LHTMA","female","1","yes","No"
"2398","4083-BFNYK","female","1","yes","No"
"2399","3722-WPXTK","male","0","no","No"
"2400","7389-KBFIT","female","0","yes","Yes"
"2401","7176-WIONM","female","0","yes","No"
"2402","5141-ZUVBH","female","0","no","Yes"
"2403","1089-HDMKP","male","1","no","Yes"
"2404","7623-HKYRK","male","0","no","Yes"
"2405","0310-SUCIN","female","0","yes","No"
"2406","5197-PYEPU","female","0","yes","Yes"
"2407","2929-ERCFZ","female","0","yes","Yes"
"2408","7548-SEPYI","female","0","no","No"
"2409","8835-VSDSE","female","0","yes","No"
"2410","6619-RPLQZ","female","0","yes","Yes"
"2411","3275-RHRNE","male","0","yes","Yes"
"2412","3503-TYDAY","female","0","yes","No"
"2413","6901-GOGZG","male","0","no","Yes"
"2414","1623-NLDOT","female","0","yes","No"
"2415","7021-XSNYE","male","0","yes","Yes"
"2416","9621-OUPYD","female","0","yes","No"
"2417","9898-KZQDZ","female","1","yes","Yes"
"2418","8982-NHAVY","male","0","no","No"
"2419","4307-KWMXE","male","0","no","No"
"2420","0141-YEAYS","female","1","no","No"
"2421","2450-ZKEED","female","0","no","No"
"2422","3694-DELSO","male","0","yes","Yes"
"2423","3893-JRNFS","male","0","no","No"
"2424","9603-OAIHC","male","1","no","No"
"2425","1133-KXCGE","female","0","no","No"
"2426","5236-PERKL","female","0","no","No"
"2427","0142-GVYSN","male","0","no","No"
"2428","1049-FYSYG","female","0","yes","No"
"2429","7854-FOKSF","male","0","no","No"
"2430","2519-FAKOD","male","0","no","Yes"
"2431","8406-LNMHF","male","1","yes","No"
"2432","1821-BUCWY","male","0","no","No"
"2433","8263-JQAIK","male","1","no","No"
"2434","0023-UYUPN","female","1","yes","No"
"2435","8314-DPQHL","male","0","no","No"
"2436","1465-WCZVT","female","0","yes","Yes"
"2437","9481-SFCQY","female","0","no","Yes"
"2438","6360-SVNWV","female","1","no","No"
"2439","0567-GGCAC","female","0","no","No"
"2440","7089-IVVAZ","female","0","no","No"
"2441","8884-MRNSU","male","0","yes","Yes"
"2442","2171-UDMFD","male","0","yes","Yes"
"2443","9050-IKDZA","female","1","no","No"
"2444","2205-YMZZJ","male","1","no","No"
"2445","9802-CAQUT","female","0","yes","Yes"
"2446","1254-IZEYF","female","1","no","No"
"2447","0187-WZNAB","female","0","yes","Yes"
"2448","9492-TOKRI","female","0","no","No"
"2449","1475-VWVDO","male","0","no","No"
"2450","9221-OTIVJ","female","1","no","No"
"2451","1357-MVDOZ","male","0","yes","Yes"
"2452","7602-MVRMB","female","0","yes","Yes"
"2453","3325-FUYCG","male","0","yes","Yes"
"2454","5908-QMGOE","male","1","no","No"
"2455","1197-BVMVG","female","1","no","No"
"2456","5406-KGRMX","female","0","no","No"
"2457","8481-YYXWG","female","0","no","No"
"2458","5968-HYJRZ","male","0","yes","Yes"
"2459","5198-EFNBM","male","1","yes","No"
"2460","7516-GMHUV","male","1","yes","No"
"2461","7140-ADSMJ","male","0","no","No"
"2462","2230-XTUWL","female","0","yes","Yes"
"2463","7706-YLMQA","female","0","no","No"
"2464","2585-KTFRE","male","0","no","Yes"
"2465","7994-UYIVZ","male","0","yes","No"
"2466","2609-IAICY","female","0","no","No"
"2467","1740-CSDJP","male","0","no","No"
"2468","7717-BICXI","male","0","yes","Yes"
"2469","6559-RAKOZ","male","0","yes","Yes"
"2470","2636-OHFMN","male","0","yes","No"
"2471","4716-MRVEN","female","0","no","No"
"2472","2143-LJULT","female","0","yes","No"
"2473","1323-OOEPC","female","0","yes","No"
"2474","3200-MNQTF","male","0","yes","No"
"2475","6164-HXUGH","female","0","yes","Yes"
"2476","5630-IXDXV","female","0","no","No"
"2477","0320-DWVTU","female","0","no","No"
"2478","9135-MGVPY","male","0","yes","No"
"2479","1212-GLHMD","male","0","no","No"
"2480","7878-JGDKK","male","0","no","No"
"2481","1088-AUUZZ","male","0","yes","Yes"
"2482","0397-GZBBC","male","1","yes","No"
"2483","6614-YWYSC","male","1","yes","No"
"2484","9588-OZDMQ","female","0","yes","No"
"2485","7641-EUYET","male","1","yes","Yes"
"2486","6476-EPYZR","male","0","yes","Yes"
"2487","9921-ZVRHG","female","0","no","No"
"2488","1174-FGIFN","female","0","yes","Yes"
"2489","6620-HVDUJ","male","0","no","No"
"2490","4701-MLJPN","male","0","no","No"
"2491","1032-MAELW","female","0","yes","Yes"
"2492","7641-TQFHN","male","0","no","Yes"
"2493","1552-TKMXS","female","0","yes","No"
"2494","9206-GVPEQ","male","0","yes","No"
"2495","8622-ZLFKO","female","0","yes","No"
"2496","1596-BBVTG","male","0","no","No"
"2497","6188-UXBBR","female","0","yes","No"
"2498","2333-KWEWW","male","0","no","No"
"2499","5702-SKUOB","female","0","yes","No"
"2500","1134-YWTYF","male","0","yes","No"
"2501","6061-GWWAV","male","0","no","Yes"
"2502","0679-TDGAK","male","0","yes","Yes"
"2503","6585-WCEWR","male","0","yes","Yes"
"2504","9067-YGSCA","female","0","no","No"
"2505","9067-SQTNS","male","0","yes","Yes"
"2506","8433-WXGNA","male","0","no","No"
"2507","1776-SPBWV","female","0","yes","Yes"
"2508","8735-SDUFN","female","1","yes","No"
"2509","9668-PUGNU","male","0","yes","No"
"2510","9405-GPBBG","female","0","no","No"
"2511","1926-QUZNN","female","0","yes","No"
"2512","3707-GNWHM","male","0","no","No"
"2513","7016-NVRIC","male","1","yes","No"
"2514","5829-NVSQN","female","0","yes","No"
"2515","9565-AXSMR","male","0","yes","Yes"
"2516","8922-LIEGH","female","1","no","No"
"2517","8869-LIHMK","female","0","no","No"
"2518","8245-UMPYT","female","1","no","No"
"2519","5186-SAMNZ","male","1","no","No"
"2520","0447-RXSGD","male","0","no","No"
"2521","4927-WWOOZ","male","0","yes","No"
"2522","5788-YPOEG","female","0","yes","Yes"
"2523","5373-SFODM","male","1","yes","No"
"2524","0661-KBKPA","male","0","yes","Yes"
"2525","9081-WWXKP","female","0","yes","Yes"
"2526","0784-ZQJZX","male","0","no","Yes"
"2527","3133-PZNSR","male","0","yes","Yes"
"2528","5766-ZJYBB","male","0","no","No"
"2529","8931-GJJIQ","female","0","no","No"
"2530","4277-PVRAN","female","0","no","No"
"2531","0022-TCJCI","male","1","no","No"
"2532","0722-SVSFK","female","0","no","No"
"2533","3612-YVGSJ","female","0","yes","No"
"2534","9825-YCXWZ","female","1","no","No"
"2535","5397-NSKQG","male","0","yes","Yes"
"2536","8565-HBFNN","male","0","yes","No"
"2537","2000-DHJUY","female","1","yes","No"
"2538","0203-HHYIJ","male","0","no","No"
"2539","8670-ERCJH","male","0","no","No"
"2540","7758-UJWYS","male","0","yes","Yes"
"2541","2050-ONYDQ","female","0","yes","Yes"
"2542","7055-JCGNI","female","0","no","No"
"2543","0739-UUAJR","female","0","yes","Yes"
"2544","4826-DXMUP","male","0","no","Yes"
"2545","0952-KMEEH","male","0","no","No"
"2546","7285-KLOTR","female","0","yes","No"
"2547","0654-PQKDW","female","0","yes","Yes"
"2548","7175-NTIXE","female","0","no","No"
"2549","7963-SHNDT","female","0","no","No"
"2550","9796-BPKIW","male","1","no","No"
"2551","0188-GWFLE","male","0","no","No"
"2552","8129-GMVGI","female","0","yes","Yes"
"2553","2882-DDZPG","female","0","no","No"
"2554","3547-LQRIK","female","0","yes","No"
"2555","9137-NOQKA","male","1","no","No"
"2556","5843-TTHGI","female","0","no","No"
"2557","1849-RJYIG","female","0","no","No"
"2558","8868-GAGIO","male","0","yes","No"
"2559","4061-UKJWL","male","0","no","No"
"2560","5380-XPJNZ","female","0","no","No"
"2561","8263-QMNTJ","male","0","yes","No"
"2562","8178-EYZUO","male","0","no","No"
"2563","3230-JCNZS","female","0","yes","Yes"
"2564","0277-ORXQS","male","0","yes","Yes"
"2565","5130-IEKQT","male","1","no","No"
"2566","3230-WYKIR","male","0","no","No"
"2567","7996-BPXHY","female","0","yes","Yes"
"2568","3227-WLKLI","female","0","yes","Yes"
"2569","0407-BDJKB","male","0","yes","No"
"2570","2266-FUBDZ","male","0","yes","Yes"
"2571","8237-ULIXL","female","0","yes","No"
"2572","9600-UDOPK","male","0","yes","No"
"2573","8216-AZUUZ","female","0","yes","Yes"
"2574","9153-BTBVV","female","0","yes","No"
"2575","4074-SJFFA","female","0","no","No"
"2576","3269-ATYWD","male","1","no","No"
"2577","5186-PEIZU","female","0","no","No"
"2578","1074-AMIOH","female","0","yes","Yes"
"2579","4910-GMJOT","female","0","no","No"
"2580","0354-WYROK","female","1","yes","Yes"
"2581","4361-FEBGN","male","0","no","No"
"2582","7748-UMTRK","female","1","no","Yes"
"2583","0380-ZCSBI","male","0","no","No"
"2584","7145-FEJWU","female","0","no","Yes"
"2585","6463-MVYRY","female","1","no","No"
"2586","3969-JQABI","female","0","yes","No"
"2587","9624-EGDEQ","female","0","no","No"
"2588","1051-EQPZR","female","0","yes","Yes"
"2589","5849-ASHZJ","male","0","no","Yes"
"2590","5780-INQIK","female","0","no","No"
"2591","7576-OYWBN","male","1","no","No"
"2592","4526-ZJJTM","female","1","yes","No"
"2593","8384-FZBJK","female","0","yes","Yes"
"2594","3750-RNQKR","female","0","no","No"
"2595","0962-CQPWQ","female","0","yes","Yes"
"2596","3096-YXENJ","female","0","yes","No"
"2597","1265-BCFEO","female","0","yes","No"
"2598","5837-LXSDN","female","0","yes","Yes"
"2599","5945-AZYHT","male","0","yes","No"
"2600","8325-QRPZR","female","0","no","No"
"2601","6384-VMJHP","female","0","no","No"
"2602","2262-SLNVK","female","0","no","No"
"2603","7730-CLDSV","female","0","yes","Yes"
"2604","1135-HIORI","female","0","yes","Yes"
"2605","0164-APGRB","female","0","no","No"
"2606","6481-ESCNL","female","0","no","No"
"2607","1790-NESIO","female","0","no","No"
"2608","1550-EENBN","female","0","no","No"
"2609","5539-TMZLF","male","1","no","No"
"2610","4323-SADQS","male","0","yes","Yes"
"2611","4446-BZKHU","male","0","yes","No"
"2612","5202-IVJNU","female","0","no","Yes"
"2613","5976-JCJRH","male","0","yes","No"
"2614","8198-RKSZG","female","0","yes","Yes"
"2615","0137-OCGAB","female","0","no","No"
"2616","3351-NQLDI","female","0","yes","Yes"
"2617","9297-EONCV","female","0","no","No"
"2618","7593-JNWRU","male","0","yes","Yes"
"2619","4588-YBNIB","female","0","no","No"
"2620","1069-QJOEE","male","0","yes","Yes"
"2621","3336-JORSO","female","1","no","No"
"2622","7799-DSEWS","male","0","no","No"
"2623","8766-PAFNE","male","0","yes","No"
"2624","5315-CKEQK","male","1","yes","Yes"
"2625","3130-ICDUP","female","0","no","Yes"
"2626","0820-FNRNX","male","0","yes","Yes"
"2627","0880-FVFWF","male","0","no","No"
"2628","4611-ANLQC","female","0","yes","No"
"2629","4213-HKBJO","female","0","no","No"
"2630","2792-LSHWX","female","0","no","No"
"2631","5028-GZLDO","male","0","no","No"
"2632","0014-BMAQU","male","0","yes","No"
"2633","6861-XWTWQ","male","1","yes","No"
"2634","9018-PCIOK","female","0","no","No"
"2635","4837-QUSFT","female","0","yes","No"
"2636","6877-TJMBR","male","0","yes","No"
"2637","9953-ZMKSM","male","0","no","No"
"2638","0907-HQNTS","female","1","yes","No"
"2639","7665-NKLAV","female","0","yes","Yes"
"2640","6769-DCQLI","male","0","no","No"
"2641","2433-KMEAS","male","0","no","No"
"2642","4391-LNRXK","male","0","no","No"
"2643","8250-ZNGGW","female","1","no","No"
"2644","2195-ZRVAX","female","0","yes","No"
"2645","3550-SAHFP","female","0","no","No"
"2646","2011-TRQYE","male","0","no","No"
"2647","8562-GHPPI","female","0","no","No"
"2648","5893-PYOLZ","male","0","no","No"
"2649","4986-MXSFP","female","0","no","No"
"2650","6131-FOYAS","male","0","no","No"
"2651","3027-YNWZU","female","0","yes","No"
"2652","5609-IMCGG","female","0","no","No"
"2653","4873-ILOLJ","male","0","no","No"
"2654","4727-MCYZG","male","0","no","No"
"2655","9481-WHGWY","female","0","yes","Yes"
"2656","2725-KXXWT","male","0","yes","No"
"2657","9565-DJPIB","female","0","no","Yes"
"2658","4328-VUFWD","female","0","no","No"
"2659","3301-LSLWQ","female","0","no","No"
"2660","7473-ZBDSN","female","0","yes","Yes"
"2661","3166-PNEOF","female","0","no","No"
"2662","5639-NTUPK","male","0","no","Yes"
"2663","8780-YRMTT","female","0","no","No"
"2664","8348-HFYIV","male","0","no","No"
"2665","5140-FOMCQ","female","0","yes","No"
"2666","6242-SGYTS","male","0","yes","Yes"
"2667","8166-ORCHU","male","1","yes","No"
"2668","8414-OOEEL","male","0","no","Yes"
"2669","8454-AATJP","female","0","no","No"
"2670","6849-WLEYG","male","0","no","Yes"
"2671","4659-NZRUF","female","0","no","No"
"2672","4531-AUZNK","female","0","yes","Yes"
"2673","4191-XOVOM","male","0","no","No"
"2674","2150-OEGBV","male","0","no","No"
"2675","8429-XIBUM","male","0","no","No"
"2676","1855-CFULU","female","1","no","No"
"2677","4878-BUNFV","male","0","yes","Yes"
"2678","1872-EBWSC","female","0","no","No"
"2679","2608-BHKFN","female","0","no","No"
"2680","7026-YMSBE","male","0","no","No"
